article_title	article_author	article_publication_date	article_content
Hasto soal RK Bertemu Jokowi: Menunjukkan Mentalitas Kalah	CNN Indonesia	04-11-2024	"Sekretaris Jenderal PDI Perjuangan (PDIP) Hasto Kristiyanto menilai calon gubernur Jakarta nomor urut 1, Ridwan Kamil (RK) mempertontonkan mentalitas orang kalah karena bertemu Presiden ke-7 RI Jokowi ketika mengalami kemunduran elektabilitas.""Di tengah-tengah hasil survei yang menunjukkan pasangan RK Itu mengalami penurunan secara drastis, menunjukkan ketidakpercayaan publik yang makin besar, kemudian Pak RK datang ke Pak Jokowi, itu menunjukkan mentalitas kalah,"" kata Hasto dalam keterangan tertulis, Minggu (3/11).Lihat Juga :RK Klaim Jokowi Beri Izin Projo Dukung RIDO di Pilgub JakartaMenurutnya, langkah RK bertemu Jokowi tentu ingin meminta restu dan pertolongan agar menang dalam Pilkada Jakarta 2024.Ia mengatakan langkah meminta restu dan pertolongan maju kontestasi politik seperti mengembalikan Indonesia ke budaya Orde Baru (Orba).""Budaya restu-restuan itu adalah budaya lama, budaya orde baru. Berbeda dengan budaya anak muda, generasi milenial, gen Z ya mengedepankan prestasi, itu bedanya. Harus turun ke bawah, dengan menampilkan gagasan yang baik, sehingga ketika RK datang ke Pak Jokowi itu menunjukkan sekali lagi mentalitet kalah, mentalitet bukan pejuang,"" katanya.Hasto mengatakan langkah RK untuk meminta pertolongan menang Pilkada Jakarta 2024 tidak dilakukan kandidat yang diusung PDIP yakni Pramono Anung dan Rano Karno atau Doel.""Maka dari itu, kami makin meyakini Pak Pramono Anung dan Rano Karno akan memenangkan Pilkada Jakarta, karena terus turun ke bawah dan menyapa rakyat dengan gagasan gagasan yang membangun Jakarta sebagai global city,"" ujarnya.Sekjen PDIP Hasto Kristiyanto. (CNN Indonesia/Adi Ibrahim)Lihat Juga :Ridwan Kamil Temui Jokowi di Solo Atas Perintah PrabowoMenurutnya, langkah RK meminta pertolongan Jokowi tak akan berlaku karena Presiden RI Prabowo Subianto sudah menekankan pentingnya aparat netral pada pilkada serentak 2024.""Cawe-cawe Jokowi sudah enggak bisa lagi, meskipun kita lihat ada berbagai elemen-elemen aparatur negara yang masih mencoba dikerahkan. Oleh karena itu, jangan takut terhadap intervensi dari aparat negara, karena Presiden Prabowo sudah mengatakan komitmennya untuk netral,"" katanya.RK tanggapi HastoMerespons pernyataan Hasto itu, RK balik mengatakan bahwa sosok bermentalitas kalah ialah pihak yang mengklaim seolah-olah didukung padahal tidak.RK pun mengklaim pertemuannya dengan Jokowi dan Prabowo beberapa waktu lalu adalah bagian daripada undangan kepada dirinya. Atas dasar itu, dia mengaku harus menghormati undangan itu.""Saya itu kan diundang, kehormatan kalau mendatangi undangan dari Pak Prabowo, dari Pak Jokowi ya. Yang paling buruk itu justru adalah yang mengklaim seolah-olah didukung, menyebarluaskan isu bahwa didukung padahal tidak,"" kata RK usai menghadiri acara 'Deklarasi Dukungan Forkkabi', Cipayung, Jakarta Timur, Minggu (3/11) seperti dikutip dari detik.com.Menurut RK, yang bermental kalah justru yang mengklaim mendapat dukungan padahal tidak. Ia menyebut pertemuan dengan Jokowi dan Prabowo menunjukkan mental berbasis adab.""Menurut saya itu, yang mental kalah itu, yang itu (klaim dapat dukungan). Kalau saya datang itu bukan mental kalah, itu mental patriot, mental berbasis adab menghadiri undangan orang tua, apalagi dua presiden. Saya kira itu argumentasi,"" ujar eks Gubernur Jabar yang diusung KIM Plus untuk maju di Pilgub DKI 2024 itu.Ia membantah pernyataan Hasto yang menyebut pihaknya kalah di beberapa lembaga survei. RK mengatakan justru di beberapa survei unggul dari pasangan yang lain.""Kita bicara fakta ya, kalau dibilang elektabilitas kalah data dari mana? Mayoritas survei kan kita menang berarti argumen pertama sudah patah,"" ujar RK.Sebelumnya, RK menemui Jokowi di rumah pribadinya, Sumber, Kecamatan Banjarsari, Solo, Jumat (1/11).Pertemuan itu berlangsung empat mata di ruang tamu rumah Jokowi selama hampir satu jam. Kala itu RK mengaku bertamu ke rumah Jokowi karena arahan dari Prabowo yang ia temui lebih dulu.Dalam pertemuan, RK mengaku mendapatkan banyak masukan dari Jokowi tentang pembangunan kota. Selain masalah teknis, Jokowi juga memberi masukan tentang prinsip-prinsip kepemimpinan.Lihat Juga :Deret Peserta Pilkada KIM Plus Temui Jokowi di Solo, Ajak Kampanye"
Ahmad Luthfi Minta Bantuan Jokowi, Hasto Nilai Tak Layak Jadi Pemimpin	CNN Indonesia	04-11-2024	"Sekretaris Jenderal DPP PDI Perjuangan (PDIP) Hasto Kristiyanto menilai calon pemimpin daerah yang meminta bantuan dukungan ke Presiden Ke-7 RI, Joko Widodo (Jokowi) tak layak menjadi pemimpin.Hal itu disampaikan Hasto ketika ditanya soal calon gubernur-wakil gubernur Jawa Tengah Ahmad Luthfi-Taj Yasin yang menemui Jokowi pada masa kampanye beberapa waktu lalu.""Siapapun yang datang ke Pak Jokowi itu menunjukkan mentalnya tidak kuat sebagai pemimpin, itu mental kalah. Itu mental tidak layak untuk menjadi pemimpin karena mereka harus mendatangkan leverage power,"" kata Hasto dalam keterangan tertulis, Minggu (3/11).Ia menduga para calon kepala daerah yang mendatangi Jokowi menginginkan campur tangan aparatur negara di Pilkada 2024.Lihat Juga :Ahmad Luthfi Beri Kode Jokowi Gabung Jadi Juru KampanyeHasto mengajak seluruh lapisan masyarakat bergerak jika terjadi upaya-upaya campur tangan aparat negara serta penegak hukum dalam pemungutan suara pada 27 November mendatang.""Kalau Pilkada ini ada yang campur tangan, ada aparatur negara yang campur tangan termasuk oknum-oknum Polri yang mencoba campur tangan, jangan takut mari kita bergerak, kita selamatkan demokrasi, kedaulatan rakyat, apapun resikonya,"" ucapnya.Ia menegaskan rakyat harus mencari calon pemimpin yang mau bergerak ke bawah untuk mendengar, bukan yang mencari restu dari pihak tertentu.""Mencari pemimpin yang bergerak ke bawah, bukan yang mencari restu-restu, itu model-model lama. Itu mental pemimpin yang tidak kuat,"" katanya.Sejumlah paslon yang maju di Pilkada 2024 menyambangi kediaman Jokowi di Solo beberapa waktu belakangan ini.Lihat Juga :Survei SMRC Pilgub Jateng: Andika Unggul Tipis 0,6 Persen dari LuthfiSalah satunya adalah paslon gubernur dan wakil gubernur Jawa Tengah Ahmad Luthfi-Taj Yasin Maimoen. Pasangan itu diusung koalisi besar Golkar, PKB, Gerindra, PPP, PAN, Nasdem, PSI, Gelora, PKS, Partai Buruh, Demokrat, PBB, dan Partai Garuda.Mereka melawan Andika Perkasa-Hendrar Prihadi yang diusung PDIP."
Prabowo-Jokowi Makan Malam di Tempat Relawan Gibran Deklarasi Pilpres	CNN Indonesia	03-11-2024	"Presiden RI Prabowo Subianto berkunjung ke Solo dan mendatangi pendahulunya, Presiden ketujuh RI Joko Widodo (Jokowi), Minggu (3/11) malam.Dua tokoh itu kemudian makan malam bersama di Angkringan Omah Semar. Sebagai informasi, tempat itu pernah menjadi lokasi makan malam Prabowo dan Gibran Rakabuming Raka sebelum relawan Gibran mendeklarasikan dukungan pada Pilpres 2024 lalu.Lihat Juga :Prabowo Temui Jokowi di Solo Malam IniPada Minggu malam ini, berdasarkan pantauan, Prabowo datang lebih dulu ke rumah Jokowi di Kelurahan Sumber, Kecamatan Banjarsari. Prabowo yang menaiki kendaraan Alphard warna putih dengan nomor polisi B 2095 ZZH.Lalu, Prabowo dan Jokowi satu mobil berangkat dari rumah tersebut menuju Angkringan Omah Semar. Mereka tiba di Omah Semar pukul 18.40 WIB.Prabowo dan Jokowi pun menikmati hidangan dari rumah makan itu di ruang VIP. Ruang yang sama ketika Prabowo dan Gibran anak sulung Jokowi makan bersama jelang Pilpres 2024 lalu.Berdasarkan pantauan, Prabowo yang mengenakan kemeja biru tua duduk berhadapan dengan Jokowi  yang berkemeja putih lengan panjang. Keduanya tampak menikmati hidangan sambil berbincang akrab.Lihat Juga :Di Tengah Gerimis, Gibran Bagi Susu di Alun-alun Keraton SurakartaUsai makan malam, keduanya lalu memasuki mobil warna putih yang sudah menunggu di depan pintu rumah makan.Prabowo tidak menjawab saat ditanya pertemuannya dengan Jokowi malam ini apakah termasuk membicarakan Pilkada serentak 2024. Ia justru tertawa terbahak-bahak saat mendengar pertanyaan tersebut.""Tadi makan nasi goreng Jawa. Uwenak banget,"" kata Prabowo dari dalam mobil.""Enggak ada politik ya tadi,"" kata dia saat mobilnya mulai bergerak meninggalkan lokasi.Lihat Juga :Bahlil Bantah Isu Subsidi BBM Dipotong Demi Program 3 Juta Rumah"
Prabowo Temui Jokowi di Solo Malam Ini	CNN Indonesia	03-11-2024	"Presiden RI Prabowo Subianto bertamu ke Presiden ketujuh RI Joko Widodo (Jokowi) di Solo, Jawa Tengah, pada Minggu (3/11) malam ini.Prabowo tiba di Sumber, Kecamatan Banjarsari sekitar pukul 18.21 WIB. Mengutip dari detikJateng, Prabowo menaiki kendaraan Alphard warna putih dengan nomor polisi B 2095 ZZH.Lihat Juga :Prabowo Ingin Paslon Mulia-Pas Menang di Pilgub Bali 2024Saat tiba di gang masuk kediaman Jokowi, mobil Prabowo sempat berhenti. Prabowo kemudian membuka kaca mobilnya. Prabowo sempat melambaikan tangan dan memberikan jempol ke arah awak media. Sejauh ini belum ada keterangan agenda perbincangan Prabowo dan Jokowi malam ini.Belum diketahui juga apakah Wapres RI Gibran Rakabuming Raka hadir pula dalam pertemuan Prabowo dan Jokowi. Diketahui pada hari ini anak sulung Jokowi itu berada di Solo, dan sempat bagi-bagi susu saat mengunjungi Alun-alun Keraton Surakarta.Lihat Juga :FPI dkk Gelar Aksi 411 di Depan Istana Besok, Tuntut Tangkap FufufafaSebelumnya, Kunjungan Prabowo ke kediaman Jokowi ini juga diungkap Gibran.Gibran mengungkapkan bahwa Prabowo akan berkunjung ke Sumber pada hari ini pukul 17.00 WIB.""Pak Prabowo hari ini jam 5 (sore) ke Sumber (rumah Jokowi),"" kata Gibran singkat, saat meninjau Alun-alun Utara Keraton Solo, Minggu (3/11).Baca berita lengkapnya di sini."
Kaesang Sebut Jokowi Bakal Hadiri Kampanye Pilkada di Bali	CNN Indonesia	03-11-2024	"Ketua Umum Partai Solidaritas Indonesia (PSI) Kaesang Pangarep menyebut Presiden RI ketujuh Joko Widodo bakal ikut menghadiri kampanye Pilkada 2024 di Bali.""Semoga nanti juga Insya Allah Presiden ketujuh (Joko Widodo) datang juga untuk kampanyekan beliau-beliau berdua ini,"" kata Kaesang ketika menghadiri kampanye Pilkada Bali di Pasar Badung, Kota Denpasar, Bali, Minggu (3/11).Putra bungsu mantan Presiden RI Joko Widodo itu juga menyebutkan bahwa Presiden Prabowo Subianto juga rencananya hadir di Bali untuk menghadiri kampanye Pilkada Bali 2024.""Insya Allah nanti Pak Presiden (Prabowo Subianto) akan datang siang hari ini untuk mendukung beliau-beliau berdua,"" imbuh Kaesang merujuk kandidat Pilgub Bali pasangan Mulia-Pas dan Pemilihan Wali Kota Denpasar yakni pasangan Abdi.Lihat Juga :Debat Pilgub Bali, Koster dan De Gadjah Beda Sikapi PendatangKaesang meminta masyarakat di Kota Denpasar, untuk mendukung pasangan calon (paslon) gubernur-wakil gubernur Bali nomor urut 1, Made Muliawan Arya alias De Gadjah-Putu Agus Suradnyana (Mulia-Pas).Selain itu, Kaesang juga meminta masyarakat juga mendukung Paslon Wali Kota-Wakil Wali Kota Denpasar nomor urut 1, pasangan Gede Ngurah Ambara Putra-I Nengah Yasa Adi Susanto (Ambara-Adi).""Terima kasih semuanya yang hadir di sini. Saya cuma titip pesan di tanggal 27 November 2024 nanti ingat yang gundul dan yang gembul (Mulia-Pas). Tolong diingat yang gundul dan yang gembul untuk Provinsi Bali,"" kata Kaesang.""Nah kalau yang Denpasar gimana, yang Denpasar itu yang didukung oleh Pak Jokowi dan Pak presiden Prabowo ada Pak Ambara dengan Pak Adi didukung juga kan,"" imbuhnya.Lihat Juga :Wayan Koster & De Gadjah Buka Suara Usai Dapat Nomor Urut Pilgub Bali"
RK Klaim Jokowi Beri Izin Projo Dukung RIDO di Pilgub Jakarta	CNN Indonesia	03-11-2024	"Calon Gubernur DKI Jakarta nomor urut 1 Ridwan Kamil (RK) mengklaim Presiden ke-7 RI Joko Widodo telah mengizinkan relawannya yang tergabung dalam Projo untuk mendeklarasikan dukungan kepada pasangan Ridwan Kamil-Suswono (RIDO).Ridwan mengatakan Jokowi yang juga mantan Gubernur DKI Jakarta itu memberikan dukungan kepada pasangan calon gubernur dan wakil gubernur DKI Jakarta nomor urut 1 Ridwan Kamil-Suswono.""Intinya Pak Jokowi mendukung. Bukti dukungannya adalah memberikan izin Projo untuk deklarasi, mendukung pasangan RIDO,"" kata Ridwan saat ditemui usai menghadiri deklarasi Gerakan Solidaritas Nasional di Indonesia Arena Senayan Jakarta, Sabtu (3/11).Ridwan menjelaskan pertemuannya dengan Jokowi dilakukan setelah dirinya bertemu Presiden Prabowo Subianto di rumah makan Padang pada Kamis (31/10).Lihat Juga :Deret Peserta Pilkada KIM Plus Temui Jokowi di Solo, Ajak KampanyeKeesokan harinya pada Jumat (1/11) pagi, Ridwan langsung terbang ke Solo karena Jokowi berkenan untuk ditemui pada hari tersebut.""Subuhnya langsung saya terbang ke Solo dan Pak Jokowi sangat senang karena saya kasih oleh-oleh juga ya kue (asal) Bogor,"" kata Ridwan.Dalam pertemuan keduanya, RK mengaku diberi nasihat tentang tantangan sebagai kepala daerah Jakarta oleh Jokowi.""Dan sebagai mantan gubernur DKI memberikan juga nasihat dulu jaman beliau apa-apa yang menjadi tantangan,"" katanya.Lihat Juga :Ridwan Kamil Temui Jokowi di Solo Atas Perintah PrabowoDalam dua hari berturut-turut, Ridwan Kamil bertemu Presiden Prabowo dan Presiden RI Ke-7 Joko Widodo.Pertemuan Presiden Prabowo Subianto dengan Ridwan Kamil berlangsung di rumah makan Padang, Kawasan Sabang, Jakarta Pusat, Kamis (31/10).Sementara pertemuan Ridwan Kamil dengan Jokowi berlangsung di kediaman Presiden Ke-7 RI itu di Sumber, Solo, Jawa Tengah, Jumat siang."
Ridwan Kamil Klaim Didukung Prabowo-Jokowi di Pilgub Jakarta	CNN Indonesia	02-11-2024	"Calon Gubernur DKI Jakarta nomor urut 1, Ridwan Kamil mengklaim didukung Presiden Prabowo Subianto dan Presiden ke-7 RI Joko Widodo di Pilgub DKI Jakarta 2024.""Menandakan beliau [Prabowo] memang ya suportif ya ke saya lah, alhamdulillah ya, rejeki anak soleh. [Suportif Pilgub jakarta] Kalau itu mah udah pasti kan satu koalisi,"" kata Ridwan Kamil di Indonesia Arena, Senayan, Jakarta, Sabtu (2/11).Ridwan Kamil juga mengaku bahagia ditraktir makan malam oleh Prabowo ketika bertemu pada Kamis (31/10) lalu lantaran sudah berstatus sebagai presiden. Ia mengungkapkan pesan Prabowo supaya terus bersemangat untuk maju di Pilgub Jakarta.""Lain-lain dukungan untuk Jakarta agar terus bersemangat,"" kata dia.Lihat Juga :5.000 Lebih Pemilih Urus Pindah Lokasi Pilih Pilkada 2024 ke Luar DKIDi sisi lain, Ridwan Kamil juga mengklaim mendapatkan dukungan dari Jokowi usai bertemu di Solo pada Jumat kemarin. Ia mengatakan salah satu tanda Jokowi mendukungnya karena relawan pendukung Jokowi, Projo ikut mendukungnya di Pilgub Jakarta.""Intinya Pak Jokowi mendukung, bukti dukungannya adalah memberikan izin Projo untuk deklarasi, mendukung pasangan Rido,"" kata dia.Ridwan Kamil-Suswono didukung oleh Koalisi Indonesia Maju (KIM) plus di Pilgub Jakarta. Di antaranya Gerindra, Golkar, PKB, PKS, PPP, PAN, Demokrat, PSI, NasDem."
Deret Peserta Pilkada KIM Plus Temui Jokowi di Solo, Ajak Kampanye	CNN Indonesia	02-11-2024	"Sederet tokoh yang berkompetisi di pemilihan kepala daerah (pilkada) serentak 2024 menemui Presiden Ketujuh RI, Joko Widodo (Jokowi) di kediamannya di Solo, Jawa Tengah.Pascalengser, Jokowi diketahui kembali ke kampung halamannya di Solo, dan menempati rumah di Sumber, Kecamatan Banjarsari.Para kandidat kepala daerah yang datang menemui Jokowi di Solo itu umumnya adalah calon yang diusung Koalisi Indonesia Maju (KIM) plus.  Bukan cuma bertamu, ereka juga mengajak ayah dari Wapres RI Gibran Rakabuming Raka itu untuk ikut berkampanye..Pertemuan Jokowi dengan tokoh-tokoh tersebut dimulai sejak ia melepas jabatannya sebagai Presiden pada 20 Oktober lalu. Mereka bergiliran menemui Jokowi di dalam kediamannya di Solo.Kekinian, pada Jumat (1/11) ini ada Cagub nomor urut 1 DKI Jakarta Ridwan Kamil yang datang ke rumah Jokowi. RK yang membawa oleh-oleh kue lapis Bogor buat Jokowi itu mengaku diarahkan bersilaturahmi ke sana oleh Presiden RI Prabowo Subianto.Lihat Juga :Ridwan Kamil Sowan soal Jakarta, Jokowi Pertimbangkan Terjun KampanyeDan berikut sejumlah calon kepala daerah yang telah datang bertamu ke rumah Jokowi hingga mengajaknya ikut berkampanye:Berdasarkan catatan CNNIndonesia.com usai 20 Oktober lalu,  Pasangan Calon Gubernur dan Wakil Gubernur Jawa Tengah Ahmad Luthfi - Taj Yasin Maimoen mendapat giliran pertama. Disusul Calon Bupati Karanganyar Ilyas Akbar Almadani.Berikutnya, Calon Walikota dan Wakil Walikota Solo Respati Ardi - Astrid Widayani mendapat giliran ketiga. Lalu Wakil Gubernur Jawa Timur, Emil Dardak didampingi istrinya, Arumi Bachsin.Pada kesempatan tersebut, Jokowi membeberkan calon-calon kepala daerah itu memintanya untuk ikut berkampanye. Namun saat itu Jokowi belum memberi jawaban atas permintaan tersebut. Ia mengaku masih ingin beristirahat setelah 10 tahun menjadi Presiden RI.""Semuanya (mengajak kampanye). Tapi saya mau tidur,"" kelakar Jokowi usai menemui mereka.residen ketujuh RI Joko Widodo menyapa warga saat melintas di jalan Colomadu, Karanganyar, Jawa Tengah, Minggu (20/10/2024). (ANTARA FOTO/Aloysius Jarot Nugroho)Pertemuan Jokowi dengan calon-calon kepala daerah dari KIM Plus itu tidak berhenti di situ.Lewat akun media sosialnya, Ahmad Luthfi mengunggah foto pertemuan pasangan Luthfi - Yasin dengan Jokowi di sebuah kafe. Foto itu diunggah Luthfi Selasa (29/10), sehari sebelum debat Pilkada Jawa Tengah digelar di Semarang.Pada Rabu (30/10), Jokowi kembali menerima kunjungan Calon Bupati Karanganyar, Ilyas di rumah pribadinya. Pada saat itu, Ilyas mengajak wakilnya, Tri Haryadi. Pada pertemuan itu, Jokowi memberi masukan kepada Ilyas - Haryadi agar memperhatikan pembangunan jalan dan infrastruktur irigasi pertanian.Pada Jumat (1/11), Jokowi bertemu dengan pasangan calon kepala daerah Solo, Respati - Astrid. Pertemuan tersebut terjadi saat mereka mengikuti ibadah salat Jumat di Masjid Agung Mangkunegaran, Al-Wustho. Dalam pertemuan tersebut, tampak hadir KGPAA Mangkunegara X Bhre Cakrahutomo Wira Sudjiwo.Lihat Juga :KPK Tak Bisa Putuskan Status Fasilitas Jet Pribadi KaesangPada hari yang sama, Jokowi menerima kunjungan Calon Gubernur Jakarta, Ridwan Kamil. Pria yang akrab disapa RK mengaku dalam pertemuan itu ia mendapat banyak masukan dari Jokowi tentang pembangunan Kota.""Khususnya yang teknis tentang Jakarta karena Pak Jokowi dulu kan Gubernur Jakarta juga,"" kata RK usai pertemuan.Namun RK mengaku tidak meminta Jokowi untuk membantunya kampanye di Jakarta. Ia menyerahkan keputusan tersebut kepada Jokowi.""Belum sampai ke sana (mengajak kampanye). Harapan tentu ada ya. Tapi saya mengikuti aja baiknya beliau,"" kata dia.Jokowi sendiri sampai saat ini belum memberi jawaban untuk ajakan kampanye dari calon-calon kepala daerah itu.""Ya nanti dalam proses untuk diputuskan,"" kata Jokowi saat ditanya soal ajakan kampanye dari mereka.Lihat Juga :Kasus Pejabat MA, Mahfud Sebut Titik Balik Marwah Hukum"
Ahmad Luthfi Beri Kode Jokowi Gabung Jadi Juru Kampanye	CNN Indonesia	02-11-2024	"Calon Gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi beri sinyal Presiden ke-7 Indonesia Joko Widodo (Jokowi) bergabung sebagai juru kampanye dirinya dalam Pilgub Jateng 2024.Luthfi mengatakan Jokowi sudah beri dukungan kepadanya dan Cawagub Taj Yasin. Namun, ia menilai hal itu lebih lanjut bisa ditanyakan langsung kepada Jokowi.Lihat Juga :Koalisi Luthfi-Taj Yasin Minta Jokowi Jadi Juru Kampanye di Jateng""Secara prinsip begini, saya sudah diarahkan beliau, beliau mendukung saya, Pak Jokowi sangat mengapresiasi, bahkan mungkin akan ikut dengan kami, untuk memberikan supporting,"" kata Luthfi seperti diberitakan detikcom, Jumat (1/11).""(Tanya) ke beliau saja ya,"" ujarnya usai silaturahmi dengan Perkumpulan Tukang Cukur Madura di Semarang.Luthfi kemudain menjelaskan program Ngopeni dan Ngelakoni yang ia gagas bersama Taj Yasin merupakan bentuk keteladanan dari Jokowi. Menurutnya, Jokowi telah memberikan contoh keteladanan yang baik untuk masyarakat.[Gambas:Video CNN]""Karena apa, bahwa ngopeni ini adalah prinsip keteladanan yang sudah diteladani oleh bapak kita, bapak Jokowi kepada masyarakat. Contoh-contoh keteladanan beliau yang selama ini akan kami terapkan di Jawa Tengah,"" ungkapnya.Pilihan RedaksiPeta Politik Pilgub Jateng: Luthfi-Yasin Unggul dari Andika-HendiSurvei SMRC Pilgub Jateng: Andika Unggul Tipis 0,6 Persen dari LuthfiSebelumnya, sejumlah partai pengusung pasangan calon gubernur dan wakil gubernur Ahmad Luthfi-Taj Yasin meminta mantan Presiden Joko Widodo (Jokowi) untuk ""turun gunung"" menjadi juru kampanye (jurkam) di Pilgub Jawa Tengah 2024.Hal itu disampaikan Ketua DPD Gerindra Jawa Tengah Sudaryono usai memimpin rakor Pemenangan bersama Ketua DPD Partai lainnya di Sukoharjo, Minggu (27/10).""Nama Jokowi masih menjadi magnet bagi masyarakat Jawa Tengah meski saat ini sudah purnatugas. Kita berharapnya demikian (Jokowi jadi jurkam). Komunikasi sudah ada,"" kata Sudaryono.Sudaryono mengatakan Jokowi bisa mendongkrak suara Luthfi-Taj Yasin yang bakal berhadapan dengan calon PDIP Andik Perkasa-Hendrar Prihadi.""Kami yakin kehadiran beliau bisa menjadi salah satu pendongkrak suara kontestasi Pilgub yang berlangsung head to head,"" ujarnya."
Ridwan Kamil Sowan soal Jakarta, Jokowi Pertimbangkan Terjun Kampanye	CNN Indonesia	01-11-2024	"Calon Gubernur Jakarta, Ridwan Kamil (RK) menemui Presiden Ketujuh RI, Joko Widodo di rumah pribadinya, Sumber, Kecamatan Banjarsari, Solo, Jumat (1/11).Pertemuan dua politikus itu berlangsung empat mata di ruang tamu rumah Jokowi selama hampir satu jam. RK mengklaim dalam pertemuan tersebut ia bertanya tentang pengalaman Jokowi dalam memimpin daerah.""Khususnya yang teknis tentang Jakarta karena Pak Jokowi dulu kan Gubernur Jakarta juga,"" kata RK usai pertemuan.Mantan Gubernur Jawa Barat itu mengaku mendapatkan banyak masukan dari Jokowi tentang pembangunan kota. Selain masalah teknis, Jokowi juga memberi masukan tentang prinsip-prinsip kepemimpinan.""Prinsip-prinsip membangun kota yang harus adil, menjadi pemimpin yang Pancasilais yang merangkul semua orang, pemimpin yang harus paham tentang tantangan masa depan yang mungkin berbeda ya lima tahun ke depan,"" kata dia.Lihat Juga :Temui Jokowi di Solo, Ridwan Kamil Bawa Oleh-oleh Kue Lapis BogorBerharap Jokowi ikut kampanyeJagoan dari Koalisi Indonesia Maju (KIM) Plus di Pilkada Jakarta itu mengaku tidak meminta Jokowi untuk berkampanye. Ia menyerahkan sepenuhnya keputusan tersebut kepada Jokowi.""Belum sampai ke sana (mengajak kampanye). Harapan tentu ada ya. Tapi saya mengikuti aja baiknya beliau,"" kata dia.Sementara itu, Jokowi mengatakan sudah mengenal dekat RK sejak lama. Ia menilai RK sudah berpengalaman menjadi gubernur.""Bapak Ridwan Kamil ini kan memiliki pengalaman sebagai Gubernur Provinsi Jawa Barat sehingga saya kenal betul beliau,"" kata Jokowi.Ayah dari Wakil Presiden Gibran Rakabuming Raka itu membeberkan dalam pertemuan tersebut RK juga menyampaikan rencana-rencana yang akan dikerjakan jika terpilih menjadi Gubernur Jakarta.""Tadi juga diskusi mengenai perencanaan untuk Jakarta, gagasan-gagasan besar untuk Jakarta. Saya kira semuanya sudah sangat jelas sekali,"" kata dia.Hanya saja, Jokowi tidak menjawab dengan tegas saat ditanya mengenai kemungkinan dia berkampanye untuk RK di Jakarta. Dia hanya menyatakan hal itu dalam proses untuk diputuskan.""Ya nanti dalam proses untuk diputuskan,"" jawab Jokowi.Lihat Juga :Kaesang Tak Diundang Kumpul di Istana: Mungkin untuk Partai Parlemen"
Temui Jokowi di Solo, Ridwan Kamil Bawa Oleh-oleh Kue Lapis Bogor	CNN Indonesia	01-11-2024	"Calon Gubernur Jakarta nomor urut 1 Ridwan Kamil menemui Presiden RI ke-7 Joko Widodo (Jokowi) di Solo, Jawa Tengah atas perintah Presiden RI Prabowo Subianto.Pantauan CNNIndonesia.com, Ridwan Kamil tiba di kediaman Jokowi sekitar pukul 14.30 WIB dengan mobil Kijang Innova.Lihat Juga :PKS, PAN dan PKB Beda Sikap soal Omnibus Law PolitikMantan Gubernur Jawa Barat itu langsung memasuki kediaman Jokowi. Dalam pertemuan empat mata itu, RK disuguhi kudapan sosis goreng dan secangkir teh.RK terlihat berkemeja biru langit dan celana hitam disambut Jokowi yang berkemeja putih lengan panjang dan mengenakan sepatu kets.Pada kesempatan itu, RK memberi Jokowi oleh-oleh kue lapis Bogor dalam tas warna merah muda.""Ini oleh-oleh buat Bapak, barangkali kangen,"" kata RK.Calon Gubernur dari Koalisi Indonesia Maju (KIM) itu mengatakan sengaja membawa makanan khas Bogor karena Jokowi pernah tinggal di sana.""Bapak kan lama tinggal di istana Bogor,"" kata diaLihat Juga :Ridwan Kamil Temui Jokowi di Solo Hari IniPertemuan RK dengan Jokowi ini digelar usai RK telah bertemu dengan Prabowo di Jakarta Kamis (31/10) semalam.Dalam unggahan di akun sosial media X @ridwankamil, RK terlihat memperlihatkan momen dirinya dan Prabowo makan bersama di sebuah restoran nasi Padang.Keduanya duduk berhadapan dalam satu meja dengan nuansa pakaian warna biru.""Ke Tanah Abang beli sawo, Makan nasi Padang bareng Pak Presiden @prabowo. Jadi menurut warga Twitter, lebih nikmat makannya pakai tangan langsung atau sendok?,"" kata RK.Gerilya RK bertemu Prabowo dan Jokowi berlangsung ketika elektabilitasnya stagnan dalam sejumlah survei Pilgub Jakarta beberapa waktu terakhir.Lihat Juga :Istana Buka Suara soal Makan Malam Prabowo dan Ridwan Kamil"
