article_title	article_author	article_publication_date	article_content
Jokowi: 2050 Dunia Akan Alami Kelaparan Berat	Muhammad Darisman	14-06-2024	"Presiden 
Jokowi menyebut gelombang panas sudah mulai terjadi dan dirasakan dalam satu tahun terakhir. 
""Satu tahun terakhir ini kita rasakan betul adanya gelombang panas, periode terpanas. Di India bahkan sampai 50 derajat, di Myanmar 45,8 derajat, panas sekali,"" ujar Jokowi dalam rapat pengendalian inflasi, Jumat (14/6). 
Kondisi ini, kata Jokowi, berimbas kepada ketersediaan 
Kenaikan suhu, kata Jokowi, berimbas pada sulitnya stok air yang dimiliki para petani. Setidaknya 50 juta petani akan mengalami masalah kekurangan air. 
Jokowi menyebut, di Indonesia ancaman ini disikapi dengan memperbanyak pembangunan bendungan. Termasuk juga pembangunan infrastruktur air seperti jaringan pompa. 
""Kita dalam 10 tahun ini memiliki target membangun waktu 61 waduk dan bendungan. Yang sudah saya resmikan 43 bendungan,"" ujarnya."
PDIP Pertanyakan Keanggotaan Parpol, Jokowi Tetap Bisa Kampanye?	Ochi Amanaturrosyidah	25-01-2024	"Ketua Dewan Kehormatan DPP PDIP, Komarudin Watubun, heran dengan pernyataan Presiden Jokowi yang menyebut dirinya bisa ikut berkampanye dan memihak di Pemilu 2024. Komarudin lalu mempertanyakan, sebenarnya Jokowi anggota parpol mana.
Sebab menurut Komarudin, dalam UU, hanya anggota parpol, kontestan, dan tim kampanye yang terdaftar di KPU saja yang bisa ikut berkampanye.
""Nah di aturan sendiri kalau kita mengarah pada aturan itu boleh kah Presiden melakukan kampanye? Kalau UU nomor 7 (tahun) 2017, yang diubah ya, dengan UU no 7 (tahun) 2023 itu harus dipenuhi syarat berkampanye kalau berstatus sebagai anggota partai politik, nah pertanyaan sekarang Pak Jokowi anggota parpol mana?"" kata Komarudin kepada wartawan, Rabu (24/1).
Menurut Komarudin, jika presiden atau pejabat lainnya tetap ingin berkampanye meski tak terdaftar sebagai anggota parpol atau tim kampanye, maka ia harus berstatus sebagai calon kandidat. Ia mencontohkan, misalnya, cawapres nomor urut 03, Mahfud MD.
Sebenarnya, seperti apa aturannya?
Jika merujuk UU Nomor 7 Tahun 2017 tentang Pemilu, sebenarnya ada beberapa ketentuan yang mengatur soal pejabat yang boleh dan tidak boleh ikut berkampanye. Dalam Pasal 299 UU Pemilu, presiden hanya disebut punya hak mengikuti kampanye tanpa dijelaskan apa posisinya dalam berkampanye.
Keterlibatan presiden dan wakil presiden dalam kampanye ini juga dikuatkan dengan Pasal 280 Ayat (2) yang mengatur soal siapa saja yang dilarang untuk berkampanye baik sebagai tim penyelenggara maupun pendukung. Mereka adalah:
Dalam pasal berikutnya, Pasal 300, kemudian dijelaskan kewajiban bagi presiden, wapres, penjabat negara, dan pejabat daerah yang ingin berkampanye. Di antaranya adalah tetap memperhatikan keberlangsungan tugas penyelenggaraan pemerintahan.
UU Pemilu juga mengatur soal cuti satu hari kerja dalam setiap minggu selama masa kampanye bagi menteri yang ingin berkampanye, yaitu pada Pasal 302. Namun dalam pasal itu, tak ada klausul yang mengatur soal apakah presiden dan wakil presiden juga wajib mengajukan cuti jika ingin berkampanye di hari kerja.
Pada Pasal 304 yang mengatur larangan penggunaan fasilitas negara selama kampanye, presiden kembali disebut. Rincian aturannya adalah sebagai berikut
Kemudian, pada Pasal 268, dijabarkan kampanye pemilu dilaksanakan oleh pelaksana pemilu dan diikuti peserta kampanye yang terdiri dari anggota masyarakat. Pelaksana kampanye ini, menurut Pasal 269 ayat (1) adalah pengurus parpol atau gabungan parpol pengusung, orang-seorangan, dan organisasi penyelenggara kegiatan yang ditunjuk oleh peserta pilpres."
Hasto: Nasib Jokowi Ditentukan 20 Oktober	Fadjar Hadi	30-01-2024	"Sekjen PDIP Hasto Kristiyanto menanggapi pernyataan yang disampaikan Guntur Soekarno. Pria yang akrab Mas Tok itu mengatakan, para relawan harus bekerja sama untuk mengantarkan paslon 03 itu ke Istana.
Mas Tok mengatakan, bila Ganjar memegang kendali kekuasaan, ia dapat melakukan segala hal yang baik untuk negara. Termasuk, menangani Presiden Jokowi yang dianggapnya mengkhianati PDIP.
Hasto mengatakan, nasib Jokowi akan ditentukan pada 20 Oktober atau setelah lengser sebagai presiden.
""Nasib Pak Jokowi 20 Oktober, berdasarkan ketentuan konstitusi, agar menyelesaikan tugas tanggung jawab sebagai presiden,"" kata Hasto dalam konferensi pers di Rumah Cemara, Selasa (30/1).
Hasto berharap, di sisa masa jabatannya, Jokowi dapat membangun 
Ia menolak membeberkan apa yang bakal dilakukan PDIP setelah Jokowi lengser.
""Kita harap tugas itu dapat ditambahkan dengan membangun legacy untuk Pemilu yang demokratis dan tanpa intimidasi, semakin banyak intimidasi oleh oknum aparat, semakin banyak rakyat bergerak melakukan koreksi atas penyalahgunaan wewenang,"" kata Hasto."
Jokowi Pantau Arus Mudik di Stasiun Pasar Senen	Raga Imam	08-04-2024	"Presiden Jokowi memantau arus mudik di Stasiun Pasar Senen, Jakarta Pusat, Senin (8/4). Pantauan di lokasi, Jokowi tiba sekitar pukul 08.43 WIB.
Jokowi yang didampingi Menhub Budi Karya Sumadi, Pj Gubernur DKI Heru Budi, dan Pangdam Jaya Mohamad Hasan langsung menyapa masyarakat yang sedang menunggu jadwal keberangkatan kereta.
Kedatangan Jokowi disambut meriah para pemudik yang sudah memadati Stasiun Pasar Senen. Begitu masuk lobi, Jokowi langsung menyapa dan menyalami para pemudik yang sedang menunggu jadwal keberangkatan.
Jokowi juga terlihat menanyakan kepada para pemudik tujuan mudik dan barang-barang yang dibawa pemudik.
Setelah itu, Jokowi masuk ke ruang VIP untuk mendengarkan penjelasan dari pihak Stasiun Pasar Senen terkait arus mudik, mulai dari jumlah pemudik hingga rangkaian kereta yang diberangkatkan selama arus mudik."
Edy Rahmayadi: Persiapan F1H20 Sudah 100%, Pak Jokowi Datang	Raga Imam	20-02-2023	"Persiapan ajang balap perahu motor Formula 1 Tingkat Internasional (
""Pak 
Edy mengatakan, acara itu dihelat di Kawasan Pelabuhan Muliaraja Napitupulu, Kecamatan Balige, Kabupaten Toba. Para pembalap dan perahunya juga telah tiba di venue yang disediakan.
""[Jadi persiapannya] sudah terlaksana 100 persen,” ungkap Edy. 
Mantan Pangkostrad ini berharap, ajang F1H20 tidak hanya dinikmati wisatawan. Masyarakat juga harus merasakannya. Oleh karena itu, ia menyebut pihak penyelenggara sudah menyiapkan tempat tertentu, supaya masyarakat dapat menonton.
""Rakyat ini tidak bisa seperti dijadikan pendatang yang penonton, yang ditarik retrubusinya [tiket]. Rakyat di sini akan di tempatkan dan di posisinya juga. Agar tidak mengganggu ketertiban,"" ujarnya. 
Selain itu, dia juga meminta semua pihak agar menjaga kebersihan selama penyelenggaraan F1H2O.
“Kalau keindahannya sudah diberi tuhan ke kita. Danau Toba sangat indah, tetapi nah kotanya ini kurang bagus. Iya tergantung kita, tetapi kalau kotor dan jorok, berarti manusianya,"" kata dia. 
Sebanyak 600 personel TNI dan Polri dikerahkan untuk mengamankan acara itu.
“Operasi yang digelar Polda Sumut bersama Kodam I Bukit Barisan ini, sebagai bentuk memberikan rasa aman kepada para peserta, penonton, wisatawan serta masyarakat selama perhelatan F1H20,"" kata Kapolda Sumur Irjen Pol Panca Putra di Hotel Labersa, Kabupaten Toba, Kamis (12/1).
Panca berharap masyarakat sekitar juga turut menyukseskan balap motor boat Internasional ini. Menurutnya, ini merupakan momen untuk memperkenalkan lebih jauh Danau Toba di kancah Internasional.
“Momentum ini sekaligus memperkenalkan Danau Toba sebagai Destinasi Pariwisata super prioritas yang dimiliki Indonesia kepada wisatawan mancanegara,"" ujarnya."
Saat Jokowi Bersalaman dengan Anies di Kongres NasDem	Ahmad Romadoni	25-08-2024	"Presiden Jokowi membuka Kongres III NasDem di JCC, Senayan, Jakarta, Minggu (25/8). Ada momen menarik di balik acara ini: Jokowi bersalaman dengan Anies Baswedan.
Anies hadir sebagai undangan. Dia memang dikenal sebagai salah satu pendiri NasDem dan sangat dekat dengan partai besutan Surya Paloh itu.
Anies juga duduk sejajar dengan ketum partai politik atau yang mewakili.
Jokowi hadir memberikan sambutan di depan ribuan kader NasDem. Dia bersama Surya Paloh dan para pengurus DPW dan DPP juga sempat foto bersama.
Setelah foto bersama, Jokowi turun dari panggung untuk menyalami sejumlah tamu undangan yang hadir.
Salah satu yang disalami Jokowi, yakni Anies Baswedan. Jokowi dan Anies tampak sempat berbincang sejenak. Sampai akhirnya Jokowi melanjutkan bersalaman dengan Ketum Partai Golkar Bahlil Lahadalia yang memang duduk di sisi kiri Anies.
Hubungan Jokowi dan Anies memang selalu menarik diperhatikan. Bahkan pilihan Jokowi yang beda dengan NasDem sempat disinggung saat memberikan sambutan dalam Kongres NasDem.
""Ya walaupun di 2024 sempat beda jalan Bang Surya di 1 di perubahan, yang satu di keberlanjutan, nggak apa-apa biasa itu wajar. Kita bisa saling memahami dan bisa saling mengerti,"" kata Jokowi di JCC, Jakarta Pusat.
Tak cukup sampai di situ, gerak-gerik keduanya juga terus jadi perhatian di Pilgub 2024. Anies disebut-sebut terus dijegal agar tak bisa maju Pilgub Jakarta.
Namun, dengan adanya putusan MK yang sudah diadopsi ke PKPU Pilkada, Anies kembali punya peluang maju di Pilgub Jakarta dengan syarat dukungan minimal 7,5% suara sah dari partai politik."
Kata Istana Soal Jokowi Tak Diundang Rakernas PDIP	Fachrul Irwinsyah	17-05-2024	"Koordinator Staf Khusus Presiden Ari Dwipayana menanggapi soal 
Menurutnya Jokowi menghormati keputusan tersebut.
""Diundang atau tidak, Presiden selalu menghormati dan ucapkan terima kasih,"" kata Ari kepada wartawan, Jumat (17/5).
Jokowi merupakan kader PDIP. Namun, hubungannya renggang sejak Pilpres 2024 karena perbedaan sikap.
Meski tak pernah menyebut secara gamblang, Jokowi lebih condong mendukung Prabowo-Gibran daripada Ganjar-Mahfud yang diusung PDIP.
PDIP akan menggelar Rapat Kerja Nasional (Rakernas) ke-V pada 24-26 Mei di kawasan Ancol, Jakarta Utara. Rakernas PDIP mengambil Tema Satyam Eva Jayate, Kebenaran Pasti Menang, dan Sub Tema: Kekuatan Persatuan Rakyat, Jalan Kebenaran Yang Berjaya.
Ketua DPP PDIP Djarot Saiful Hidayat mengatakan Rakernas merupakan agenda internal partai. Sehingga, PDIP tidak mengundang Presiden Jokowi dan Wapres Ma'ruf Amin dalam pembukaan Rakernas mendatang.
""Yang jelas presiden dan wakil presiden tidak diundang. Kenapa? karena beliau sangat sibuk dan menyibukkan diri,"" kata Djarot di Kantor DPP PDIP, Jakarta Pusat, Kamis (16/5).
Djarot pun meminta publik sabar menanti sikap PDIP terhadap pemerintahan Prabowo-Gibran periode 2024-2029 ke depan.
""Bagaimana ketegasan sikap PDIP sebaiknya ditunggu saja. Kejutan-kejutan apa saja yang nanti akan muncul di Rakernas, tunggu saja termasuk juga yang akan diundang,"" tandas Djarot."
Foto: Momen Jokowi Sapa dan Berfoto dengan Warga di CFD	Dicky Adam Sidiq	09-06-2024	"Presiden 
Pantauan di lokasi, Jokowi terlihat mengenakan kaus berwarna cokelat lengkap dengan helm berwarna merah putih dan sepeda berwarna hitamnya.
Jokowi ditemani Ibu Negara Iriana Jokowi, dan cucu Jokowi yang merupakan anak Gibran Rakabuming Raka, Jan Ethes.
Terlihat Jokowi menyapa dan meladeni warga yang ingin berswafoto dengannya."
Hasto: 'Ndasmu Etik' Lukai Rakyat, Prabowo Bukan Jokowi	Wisnu Prasetiyo	18-12-2023	"Sekjen PDIP 
""Ndasmu etik sangat melukai rakyat Indonesia. Pernyataan Pak Prabowo tersebut cermin ambisi kekuasaan dengan menghalalkan segala cara. Ketika etika-moral ditempatkan di bawah kekuasaan, maka sama saja dengan membutakan budi nurani,"" kata Hasto dalam keterangan tertulis, Senin (18/12).
Dia mengatakan, PDIP sebagai partai yang menempatkan Pancasila sebagai falsafah, ideologi dan 
""Pernyataan ‘
Menurut Hasto, dengan pernyataan yang emosional itu, rakyat Indonesia akhirnya tahu program, karakter, dan gaya kepemimpinan Prabowo hanya untuk kekuasaan.
""Pak Prabowo bukanlah Pak Jokowi. Harus disadari bahwa etika dan moral bersumber dari agama dan pranata nilai-nilai dan falsafah kehidupan yang tumbuh dalam masyarakat. Mengabaikan etika sama artinya dengan abai terhadap pranata kehidupan baik,"" kata politikus kelahiran Yogyakarta ini.
Lebih lanjut, Hasto mengeklaim saat ini rakyat semakin yakin Ganjar-Mahfud adalah sosok pemimpin yang menempatkan etika, moral, dan budi pekerti.
""Dan tekad untuk menebar kebaikan sebagai karakter dasar yang harus dimiliki pemimpin,"" tutup Hasto.
Sebelumnya, Prabowo menyatakan 
""Itu kan di dalam di antara keluarga, ya kan, tapi biasa orang Indonesia kan cari-cari, mau dibesar-besarkan, itu di antara keluarga,"" kata Prabowo di Blitar, Jawa Timur, Minggu (17/12)."
Prabowo: Yang Dibangun SBY, Dilanjutkan Jokowi, Akan Kita Bangun Terus	Raga Imam	27-03-2024	"Partai Demokrat menggelar acara ""Silaturahmi dan Buka Puasa Bersama Presiden RI Terpilih 2024-2029"" di Hotel St. Regis, Kuningan, Jakarta Selatan, Rabu (27/3). Dalam acara itu, capres peraih suara terbanyak, Prabowo Subianto hadir.
Dalam sambutannya, Prabowo menegaskan akan melanjutkan program yang telah dibangun sejak awal oleh Presiden ke-6 Republik Indonesia, Susilo Bambang Yudhoyono (SBY) dan dilanjutkan oleh Presiden Jokowi.
""Dasar yang bapak [SBY] letakkan sekian tahun yang lalu yang juga dibangun lagi oleh Pak Jokowi , Insya Allah kita akan bangun terus, mempercepat kebangkitan bangsa Indonesia dan di situ saya sangat berterimakasih,"" kata Prabowo dalam sambutannya.
Prabowo menuturkan, pihaknya ingin mewujudkan cita-cita para pendiri bangsa untuk memberikan senyum kepada anak-anak bangsa Indonesia.
""Kita diramalkan akan menjadi negara kelima, keempat terbaik ekonominya, kekayaan kita luar biasa, beberapa minggu ini saya pelajari terus, saya optimis pak SBY, kuncinya adalah tekad untuk menghentikan korupsi, untuk mengurangi kebocoran dan ketidak efisien, kita harus lebih efisien dan cara-caranya ada, teknologinya ada,"" ujar dia.
Lebih jauh, Menteri Pertahanan Republik Indonesia itu meminta agar jajaran kader Partai Demokrat membantunya mewujudkan cita-cita Indonesia.
""Partai Demokrat dengan kader-kader terbaiknya akan bersama saya, akan bekerja bersama saya untuk mewujudkan cita-cita yang kita muliakan,"" tandas dia."
Jokowi Bagi-bagi Sembako di Istana Bogor	Tim kumparan	06-04-2024	"Presiden Jokowi membagikan sembako kepada masyarakat di Istana Bogor, Sabtu (6/4). Masyarakat pun mengantre untuk menerima bansos tersebut.
Salah satu warga bernama Supari (54) mengaku senang mendapatkan sembako dari Jokowi. Tampak pemberian dari Jokowi itu dibungkus dalam kantong berwarna putih dan merah dengan bertuliskan 'Bantuan Presiden Republik Indonesia'.
""Alhamdulillah senang sekali, terima kasih bapak Jokowi atas sembako,"" ujar kepada 
Mesti harus antre dan menunggu selama 1 jam di Balai Kota Bogor, Supari yang berprofesi sebagai tukang becak itu sangat ingin sekali bertemu langsung dengan Presiden.
""Saya senang juga bisa ketemu langsung Bapak Presiden, bisanya kan cuma liat di televisi saja, hari ini dikasih sembako juga dan ini akan saya berikan ke keluarga,"" ucapnya.
Sementara itu, pantauan 
Ia menggunakan pakaian putih didampingi Wali Kota Bogor Bima Arya Sugiarto dan Wakil Wali Kota Dedie A Rachmi. Jokowi tiba sekitar pukul 16.30 WIB."
Cak Imin Yakin Jokowi Tidak Berpihak & Akan Menunjukkan Kenegarawanannya	M. Rizki	02-12-2023	"Calon Wakil Presiden nomor urut 01, Muhaimin Iskandar alias Cak Imin, menanggapi keterangan dari capres nomor urut 02 Prabowo Subianto yang menyebut mendapatkan dukungan dari Presiden Jokowi.
""Saya yakin itu klaim-klaim saja,"" kata Cak Imin di Pekanbaru, Riau, Sabtu (2/12).
Cak Imin berharap kepada Jokowi sebagai pimpinan tertinggi agar tidak berpihak kepada paslon.
""Itu lah yang sejak awal saya sampaikan pada Pak Presiden, mohon berdiri di atas semua kekuatan. Dan hal itu sudah disinggung beliau, Presiden tidak ikut membantu salah satu. Saya berharap presiden tetap istikamah,"" ujarnya.
Menurutnya, komitmen Jokowi untuk tidak memihak salah satu calon telah ditunjukkan saat mengundang ketiga kandidat calon presiden makan siang di Istana Negara beberapa waktu lalu.
""Kita berharap terus dan saya yakin Jokowi akan menunjukkan kenegarawanannya sebagai pimpinan tertinggi di negeri ini agar tidak berpihak kepada salah satu kandidat,"" kata Cak Imin."
Prabowo: Jokowi Doakan Saya Kuat Terima Tanggung Jawab Besar	M Lutfan D	20-10-2024	"Presiden ke-8 RI 
Di Halim Perdanakusuma, Prabowo sempat menyapa wartawan. Prabowo pun sempat disinggung terkait ada tidaknya pembicaraan khusus bersama Jokowi. Ia mengungkapkan tak ada. Prabowo menyebut bahwa Jokowi hanya berdoa agar dirinya kuat menerima tanggung jawab yang besar sebagai Presiden Indonesia.
""Enggak ada [pembicaraan] yang khusus, tapi beliau selalu mengatakan, beliau selalu menyampaikan ke saya, beliau berdoa, saya kuat untuk menerima tanggung jawab yang besar,"" ujar Prabowo kepada wartawan.
Adapun dalam kesempatan mengantar Jokowi itu, Prabowo juga menyinggung pesan apa yang disampaikannya kepada Jokowi setelah pergi ke Solo. Ia hanya menjawab singkat.
""Saya mendoakan yang terbaik,"" kata Prabowo di lokasi yang sama.
Kemudian keduanya sama-sama menuju pesawat TNI AU yang membawa Jokowi menuju Solo. Setelah Jokowi naik pesawat, Prabowo meninggalkan lokasi dan kembali ke Istana Negara.
Dalam kesempatan sama, Jokowi juga berpesan kepada Prabowo yang akan menjadi Presiden hingga 5 tahun ke depan.
""Kepada Bapak Presiden, Jenderal TNI purnawirawan, Prabowo Subianto, dan semoga beliau diberikan kekuatan untuk memimpin negara yang sangat besar ini,"" tutur Jokowi.
===
Saksikan kumparan Info A1 LIVE Pelantikan Presiden dan Wakil Presiden 2024-2029 pada hari Minggu, 20 Oktober 2024 mulai pukul 09.00 - 18.30 WIB hanya di YouTube kumparan. Informasi selengkapnya dapat kamu akses di:"
Gibran Akan Rayakan Tahun Baru Bareng Jokowi di Solo?	Ahmad Romadoni	31-12-2023	"Cawapres nomor urut 02, Gibran Rakabuming Raka kembali ke Solo setelah serangkaian kegiatan kampanye di sejumlah wilayah di Indonesia. Apakah Gibran merayakan Tahun Baru 2024 bersama Presiden Jokowi?
""Rahasia,"" kata Gibran usai jalan sehat bersama warga di Batulicin, Kalimantan Selatan, Minggu (31/12).
Gibran sejak Jumat memang sudah melanjutkan kampanye dimulai dari NTT dan berlanjut ke Kalimantan Selatan.
Namun, Gibran tak mau mengungkap apakah Tahun Baru ini juga akan dipakai untuk berkampanye bertemu dengan masyarakat.
""Strateginya? Rahasia,"" kata Gibran.
Presiden Jokowi memang sudah berada di Solo lebih dulu. Bahkan, Jokowi sudah mengajak anak-anak Gibran main di mal.
Jokowi tiba di Solo Paragon Mal pukul 20.30 WIB. Jokowi dengan memakai kaus warna kuning lengan panjang langsung naik ke lantai tiga mal.
Sesampainya di Kidz Station Solo, Jokowi masuk ke dalam bersama kedua cucunya dan langsung memilih mainan selama 15 menit. Mainan yang dipilih Ethes dan Lembah mainan berbentuk telur, LOL Suprise, dan mainan berbentuk dinosaurus.
Setelah membeli mainan, mantan Wali Kota Solo ini langsung meninggalkan kios mainan untuk turun kembali ke lantai bawah. Ribuan pengunjung mal yang sudah menanti Jokowi langsung mencoba mendekat berebut minta foto."
Megawati ke Jokowi: Yang Tegar, Kami di Belakang Bapak	Ananda Teresia	18-08-2021	"Ketum PDIP Megawati Soekarnoputri meminta Presiden Jokowi tegar dalam menghadapi masa sulit akibat pandemi COVID-19 yang tak kunjung usai. Megawati memastikan akan selalu berada di belakang Jokowi untuk mendukung setiap kebijakan yang diambil dalam menangani corona.
""Saya mengatakan kepada Pak Jokowi, Presiden kita, 'Bapak yang tegar saja, kami di belakang Bapak, karena ini adalah cobaan bukan hanya di Indonesia, di seluruh dunia,"" kata Megawati dalam peletakan batu pertama pembangunan perlindungan kawasan suci Pura Besakih, Bali secara daring, Rabu (18/8).
Megawati merasa sedih jika ada pihak yang menyebut pemerintah gagal dalam menangani corona. Padahal, kata dia, banyak negara lain yang juga mengalami masa sulit akibat pandemi COVID-19.
""Coba bayangkan boleh buka di televisi seperti apa. Negara super power saja, Amerika, yang disebut super power itu pun mengalami. Saya sangat sedih kalau banyak orang sepertinya menjelekkan Pak Jokowi, Pak Jokowi gagal, pemerintah kita gagal,"" kata dia.
Presiden ke-5 RI itu berpandangan sebaiknya pihak yang mengkritik penanganan corona, bertemu langsung dengan Jokowi dan menyampaikan solusi.
""Saya hanya ingin orang tersebut datang baik-baik, bertemu dengan Pak Jokowi dan mengatakan kegagalannya di mana dan konsep dari orang itu untuk tidak gagal seperti apa,"" ujar Megawati.
Lebih lanjut, ia pun mengaku tak mengetahui pasti kapan corona akan berakhir. Karena itu, ia berharap seluruh pihak membantu pemerintah menangani pandemi corona.
""Nah, sekarang kita mengalami cobaan yang disebut pandemi COVID19, saya sering ditanya 'Ibu kapan hal ini selesai' wallahuallam, karena memang semuanya ada yang punya,"" kata Megawati. 
""Tetapi, sebagai manusia kita pun harus selalu berusaha, kita harus bergumul. Itulah selalu ada yang namanya pasang turunnya, rasa nikmat dan cobaan, kita mesti bertaqwa"" kata dia."
Jokowi Bagikan 5.000 Sertifikat Tanah untuk Warga di Grobogan	Sinar Utami	23-01-2024	"Presiden 
""Sekarang sudah pegang sertifikat semua dan saya seneng di Grobogan tadi disampaikan Menteri ATR/BPN sudah semua bidang tanah di Grobogan sudah bersertifikat semua dan sudah dipegang masyarakat,"" kata Jokowi di hadapan warga, Selasa (23/1).
Kepada warga, Jokowi menjelaskan kegunaan sertifikat tanah itu, yang merupakan tanda bukti hak hukum atas tanah yang dimiliki.
""Dulu [tahun] 2015 setiap saya ke desa, setiap saya ke kampung ngecek infrastruktur, setiap saya ke daerah di mana pun setiap provinsi, di mana pun yang saya denger adalah sengketa tanah, konflik lahan,"" ujarnya.
Jokowi mengatakan, konflik tanah sering terjadi baik antar warga, antara warga dengan pemerintah, bahkan antar warga dengan pihak swasta.
""Hampir kejadian terus. Setelah saya cek ternyata harusnya seluruh tanah air Indonesia ini ada 126 juta sertifikat harusnya, tapi BPN setiap tahun hanya mampu buat sertifikat 500 ribu. 2015 yang pegang sertifikat baru 46 juta jadi sisa 80 juta belum pegang sertifikat. Kalau sengketa di mana, ya, pantas,"" ungkapnya.
Karena Kementerian ATR/BPN hanya mampu menerbitkan 500 ribu sertifikat setiap tahun, maka dibutuhkan 160 tahun agar warga bisa mendapatkan sertifikat tanah.
""Oleh sebab itu 2015 saya perintahkan Menteri BPN ini tidak bisa diteruskan, tidak bisa 500 ribu per tahun. Dan saya minta 5 juta per tahun ternyata bisa, 2016 saya minta 7 juta bisa, sekarang lebih dari 10 juta per tahun sehingga sampai saat ini tanah di seluruh indonesia yang sudah bersertifikat sudah 110 juta. Tinggal sedikit lagi,"" ungkap Jokowi lagi.
""Hitungan saya kalau enggak ada COVID dua tahun selesai 126 juta, tapi ada COVID nggih mundur dikit ke tahun depan pun rampung,"" lanjutnya.
Jokowi mengatakan, warga sudah bisa tenang dan tidak perlu menghadapi sengketa lagi karena telah memiliki sertifikat. Sehingga tidak akan dipermasalahkan.
""Dulu sengketa pengadilan bertahun-tahun, gugat-gugatan karena enggak pegang ini, kalau sudah pegang sertifikat tanda bukti hak hukum atas tanah yang kita miliki maka adem ayem,"" pungkasnya."
Megawati Sebut Hubungan dengan Jokowi Baik, Hasto Beri Klarifikasi	Muhammad Luthfi Humam	08-08-2024	"Sekjen PDI Perjuangan, Hasto Kristiyanto menyebut pernyataan Ketum PDIP, Megawati Soekarnoputri dengan Jokowi baik-baik saja itu dalam kapasitas hubungan antar lembaga.
“Beliau saat itu dalam kapasitas sebagai Ketua Dewan Pengarah BPIP, dengan Presiden RI, ya harus baik-baik,” kata Hasto di Galeri Nasional Indonesia, Jakarta, Kamis (8/8).
Diketahui, Megawati adalah Dewan Pengarah Badan Pembina Ideologi Pancasila (BPIP). Kata Hasto, jika tidak baik, maka nanti tidak ada anggaran.
“Kalau enggak baik-baik nanti anggarannya enggak dapet nanti ke BPIP,” selorohnya.
“Ya konteksnya hubungan antar-lembaga negara memang harus mengedepankan hubungan baik,” sambungnya.
Sebelumnya, Megawati mengaku sempat disinggung hubungannya dengan Presiden Jokowi. Megawati mengatakan, ada pihak yang menyebut hubungannya dengan Jokowi renggang.
""Tadi sebelum ke sini enggak tahu siapa, ngomong, mengatakan saya tidak ini (baik) sama presiden,"" kata Megawati saat menyampaikan pidato dalam penyerahan duplikat bendera pusaka di Jakarta, pada Senin (5/8)
""Lho enaknya, saya sama presiden baik-baik aja, emang kenapa?"" ucap dia."
Stafsus Jokowi Kritisi Pemberian KIP Jalur Aspirasi Anggota DPR	Ochi Amanaturrosyidah	11-05-2024	"Stafsus Presiden Jokowi, Billy Mambrasar, mengkritik praktik pemberian kuota Kartu Indonesia Pintar (KIP) Kuliah yang berasal dari jalur aspirasi anggota DPR. Billy juga menyanggah ia pernah menyebut ada anak anggota DPR yang mendapat jatah KIP-K.
""Saya ingin klarifikasi bahwa saya tidak pernah menyampaikan anak anggota DPR memperoleh jatah KIP-K ini. Yang saya kritisi adalah jalur pemberian KIP melalui jalur aspirasi anggota DPR RI,"" ucap Billy kepada 
Melalui alur ini, anggota DPR memiliki kuota untuk mengajukan beasiswa KIP-K. Kuota inilah yang kemudian bisa mereka bagikan kepada masyarakat yang membutuhkan di daerah konstituen mereka.
""Menurut saya itu sangat tidak konstitusional dan harus diperbaiki. Jalur aspirasi untuk konstituen, baik program beasiswa KIP atau bantuan sosial lain harus dihentikan,"" ucap Billy.
Ia menilai, jalur ini harus disetop karena berpotensi disalahgunakan. Apalagi setiap anggota DPR sudah diberi jatah anggaran aspirasi yang bisa digunakan untuk menampung aspirasi konstituen di daerah.
""Program KIP Kuliah ini, harus secara tepat guna, diberikan kepada mereka yang memang benar benar membutuhkannya,"" tutupnya.
Penerima KIP-K yang dianggap tak sesuai dengan kriteria mulai jadi pembicaraan di media sosial. Beberapa penerima KIP-K bahkan disorot oleh warganet karena memiliki gaya hidup hedon dan kerap"
